Date,Close,High,Low,Open,Volume
2024-04-22,1311.863525390625,1335.7155894886364,1311.863525390625,1321.4043510298295,30188300.0
2024-04-23,1311.863525390625,1335.7155894886364,1307.0931125710226,1311.863525390625,19332900.0
2024-04-24,1278.470703125,1321.4044207672575,1268.929876982276,1311.8635946245336,39036900.0
2024-04-25,1249.8480224609375,1283.2409085572222,1245.0776101614683,1273.7000839582836,32557400.0
2024-04-26,1240.3072509765625,1273.7001385028545,1240.3072509765625,1249.8480759840745,28055500.0
2024-04-29,1273.7001953125,1278.4706080290262,1216.4552427141855,1254.6185444463952,27687400.0
2024-04-30,1292.7818603515625,1307.0930986580372,1264.1593837386126,1278.4706220450876,24498900.0
2024-05-01,1292.7818603515625,1307.0930986580372,1264.1593837386126,1278.4706220450876,24498900.0
2024-05-02,1302.3226318359375,1321.404282119248,1278.4705689817995,1297.55221926511,49490600.0
2024-05-03,1302.3226318359375,1307.093044406765,1288.0113941234547,1302.3226318359375,20510200.0
2024-05-06,1359.5675048828125,1359.5675048828125,1302.3225573087993,1316.6337942023026,56512000.0
2024-05-07,1340.4859619140625,1364.3380252933164,1330.945136562361,1359.5676126174656,25684100.0
2024-05-08,1369.108642578125,1369.108642578125,1340.4861622454812,1340.4861622454812,43532500.0
2024-05-09,1369.108642578125,1369.108642578125,1340.4861622454812,1340.4861622454812,43532500.0
2024-05-10,1369.108642578125,1369.108642578125,1340.4861622454812,1340.4861622454812,43532500.0
2024-05-13,1407.2718505859375,1416.8126766916048,1359.5677200576006,1369.1085461632679,64339500.0
2024-05-14,1373.87890625,1407.2717963324653,1369.1084933810764,1407.2717963324653,26634100.0
2024-05-15,1350.0267333984375,1412.0420957100266,1350.0267333984375,1378.6492083114786,44476800.0
2024-05-16,1373.87890625,1378.6493191189236,1354.7972547743057,1354.7972547743057,33454900.0
2024-05-17,1373.87890625,1383.4197319878474,1354.7972547743057,1378.6493191189236,28090300.0
2024-05-20,1388.1900634765625,1392.960476065829,1364.3380005302297,1373.8788257087629,27290300.0
2024-05-21,1373.87890625,1407.2717963324653,1369.1084933810764,1388.190144856771,41137800.0
2024-05-22,1392.9605712890625,1392.9605712890625,1359.567680881448,1383.4197454583157,31385400.0
2024-05-23,1392.9605712890625,1392.9605712890625,1359.567680881448,1383.4197454583157,31385400.0
2024-05-24,1392.9605712890625,1392.9605712890625,1359.567680881448,1383.4197454583157,31385400.0
2024-05-27,1369.108642578125,1402.5015362995427,1364.338229189351,1392.9607095219949,70609900.0
2024-05-28,1384.190673828125,1394.4820543026833,1337.8794616926114,1337.8794616926114,85173300.0
2024-05-29,1379.044921875,1394.4819918959888,1368.7535418610075,1384.1906118819963,23084900.0
