Date,Close,High,Low,Open,Volume
2024-07-25,21900.443359375,22467.921258322338,21732.3017596869,22152.65575890715,1374300.0
2024-07-26,22194.69140625,22194.69140625,21879.425903320312,21900.443603515625,447800.0
2024-07-29,22005.53125,22425.885237583574,22005.53125,22194.69054441261,1074900.0
2024-07-30,22152.65625,22383.850954696394,22026.55004743833,22026.55004743833,842800.0
2024-07-31,22110.62109375,22278.762699025665,21900.444087155418,22257.744998366208,1271500.0
2024-08-01,22383.849609375,22488.93810519366,22152.654918573946,22152.654918573946,1142300.0
2024-08-02,22678.09765625,22678.09765625,22194.690569972197,22278.76136758573,1614900.0
2024-08-05,21543.142578125,22615.045282012194,21353.983277439023,22615.045282012194,2754700.0
2024-08-06,21459.072265625,21879.426276704824,21227.877559531094,21648.23157061092,2320900.0
2024-08-07,21690.265625,21900.44261749031,21522.124031007752,21522.124031007752,1622400.0
2024-08-08,21711.283203125,21984.51329183809,21522.12391093901,21732.300902256775,815600.0
2024-08-09,21732.30078125,21984.513169426984,21648.229985191007,21816.371577308997,1016300.0
2024-08-12,22257.744140625,22362.83263987252,21795.354743935906,21795.354743935906,1560000.0
2024-08-13,22551.9921875,22636.062987826186,22341.81518668453,22341.81518668453,1205800.0
2024-08-14,22047.56640625,22194.690300285987,21879.424813066013,22005.531007954003,2048100.0
2024-08-15,22026.548828125,22110.61962517891,21921.46033180761,22047.566527388477,916500.0
2024-08-16,22215.708984375,22446.903685253077,22110.620483975876,22110.620483975876,1122000.0
2024-08-19,22257.744140625,22299.77954032401,22026.54944228045,22236.726440775496,792200.0
2024-08-20,22194.69140625,22320.797607421875,22173.673706054688,22257.744506835938,800000.0
2024-08-21,22425.88671875,22530.97522258669,22194.692010309278,22236.727411843956,859100.0
2024-08-22,22467.921875,22551.992677151546,22110.620965855942,22341.815671772685,1942500.0
2024-08-23,22425.88671875,22762.169931027413,22383.851317215325,22467.92212028468,1979500.0
2024-08-26,22699.115234375,22762.168332248264,22425.885143590855,22425.885143590855,1913400.0
2024-08-27,22699.115234375,22867.256828703703,22530.973640046297,22825.221430121528,964900.0
2024-08-28,22888.275390625,22888.275390625,22699.11608987603,22699.11608987603,1236800.0
2024-08-29,22846.240234375,23329.647341450094,22783.187133452164,22888.275634990227,2526100.0
2024-08-30,22888.275390625,22993.363891041092,22762.16919012569,22846.23999045856,1453400.0
2024-09-02,23266.59375,23644.912347560978,23182.522950542007,23203.540650406503,4146500.0
2024-09-03,23371.681640625,23686.94713038163,23287.610843356564,23392.699339942108,2851500.0
2024-09-04,23119.470703125,23476.771613991477,23098.453002485796,23287.612308238637,2729700.0
2024-09-05,22930.310546875,23245.576044769707,22804.204347717117,23119.469845611824,2444900.0
2024-09-06,22888.275390625,23119.470091540403,22867.25769054178,22951.328490874657,1709600.0
2024-09-09,22888.275390625,23035.39929120753,22783.186890208908,22909.29309070822,3133800.0
2024-09-10,22978.95703125,23089.009507453302,22890.915050287356,22978.95703125,2918600.0
2024-09-11,22890.916015625,22978.95800030048,22868.90551945613,22912.92651179387,1520000.0
2024-09-12,23221.07421875,23375.147696978675,22890.916765402842,22890.916765402842,2487100.0
2024-09-13,23067.0,23221.073473282442,23000.96851145038,23221.073473282442,850600.0
2024-09-16,23067.0,23221.073473282442,23000.96851145038,23221.073473282442,850600.0
2024-09-17,22758.8515625,23089.00898361944,22714.830573017407,23066.998488878144,2332800.0
2024-09-18,22824.884765625,23022.979233214803,22802.874269226133,22868.905758422734,886200.0
2024-09-19,22890.916015625,23000.96849646935,22802.87403094952,22824.88452711839,1246700.0
2024-09-20,22802.875,22956.94847972973,22758.854005791505,22890.91698841699,1742900.0
2024-09-23,23044.98828125,23089.00927128104,22890.914816141354,22890.914816141354,2831400.0
2024-09-24,23683.29296875,23705.303464074117,23111.020090322952,23111.020090322952,3048500.0
2024-09-25,23353.13671875,23837.367640345194,23331.126222313855,23683.294165292176,2864200.0
2024-09-26,23331.125,23507.20896226415,23155.04103773585,23419.166981132075,1414900.0
2024-09-27,23331.125,23375.145990566038,22758.85212264151,23331.125,2047400.0
2024-09-30,23309.115234375,23485.199202151205,22934.936802850567,23331.125730347027,1689000.0
2024-10-01,23199.0625,23287.1044829222,22912.926055502845,23287.1044829222,1321400.0
2024-10-02,22912.92578125,23199.062222322285,22890.9152857829,23199.062222322285,1625400.0
2024-10-03,22978.95703125,23044.988516971982,22846.894059806033,22956.946536009338,827100.0
2024-10-04,22868.90625,23022.979728103946,22846.895753128007,22978.95873435996,704700.0
2024-10-07,23177.052734375,23463.189187885804,23022.979259407646,23243.084223646725,1790500.0
2024-10-08,22934.9375,23375.147432821497,22934.9375,23243.084452975047,1439500.0
2024-10-09,22934.9375,22934.9375,22802.87452015355,22934.9375,1072300.0
2024-10-10,22912.92578125,23000.967763118395,22758.852312980307,22934.936276717097,857400.0
2024-10-11,22824.884765625,23000.968736815936,22824.884765625,23000.968736815936,665000.0
2024-10-14,22846.89453125,22890.91552263969,22758.85254847062,22868.905026944845,573800.0
2024-10-15,23022.978515625,23155.041489902007,22780.863062783817,22846.894549922323,1248300.0
2024-10-16,22758.8515625,23177.050962584624,22758.8515625,23177.050962584624,2334900.0
2024-10-17,22846.89453125,23000.96800111392,22802.87353986031,22802.87353986031,838300.0
2024-10-18,22824.884765625,22934.937247619335,22824.884765625,22846.895262023867,508600.0
2024-10-21,22780.86328125,22890.915760869564,22780.86328125,22890.915760869564,671700.0
2024-10-22,22824.884765625,22824.884765625,22758.8532764284,22802.874269226133,871200.0
2024-10-23,22604.779296875,22824.884255948757,22582.768800967624,22824.884255948757,1536100.0
2024-10-24,22604.779296875,22714.83177641188,22604.779296875,22626.789792782376,517400.0
2024-10-25,22472.716796875,22626.790271486287,22450.70630050196,22626.790271486287,1081200.0
2024-10-28,22472.716796875,22494.72729324804,22186.580344025464,22450.70630050196,1217000.0
2024-10-29,22406.68359375,22472.715077818026,22252.610130924608,22472.715077818026,532400.0
2024-10-30,22142.560546875,22406.686517613074,22010.497561505967,22406.686517613074,1243800.0
2024-10-31,22076.52734375,22428.695277448904,22076.52734375,22142.558831318544,2220200.0
2024-11-01,22450.70703125,22450.70703125,22076.528580729166,22076.528580729166,1298000.0
2024-11-04,22120.548828125,22450.706273320895,22098.538331778607,22450.706273320895,622400.0
2024-11-05,22340.65234375,22384.6733335899,22142.55788947044,22142.55788947044,770500.0
2024-11-06,22230.6015625,22450.706528465347,22120.54907951733,22450.706528465347,1119800.0
2024-11-07,22384.673828125,22384.673828125,22032.50590162549,22230.600360281464,916900.0
2024-11-08,22230.6015625,22428.69603186881,22208.591065903467,22384.67503867574,830500.0
2024-11-11,22142.560546875,22362.66552249006,22120.550049313493,22186.581541998014,773600.0
2024-11-12,22626.7890625,22758.852033681906,22120.54767296936,22142.558168166343,1657700.0
2024-11-13,23067.0,23397.157442748092,22868.905534351146,23331.125954198473,2726900.0
2024-11-14,23155.04296875,23243.084957224335,23067.000980275665,23177.053465868583,2185100.0
2024-11-15,23331.125,23375.145990566038,23155.04103773585,23155.04103773585,2175500.0
2024-11-18,23639.2734375,23749.325920914805,23331.126483938548,23331.126483938548,3255700.0
2024-11-19,23595.251953125,23683.29393802472,23353.13649465077,23639.27294557486,1827600.0
2024-11-20,23507.2109375,23573.242428897473,23419.168948970037,23507.2109375,1193000.0
2024-11-21,24101.4921875,24563.71258561644,23507.20881849315,23507.20881849315,5154500.0
2024-11-22,24607.734375,24651.7553667263,24145.513961873883,24145.513961873883,4856600.0
2024-11-25,24299.587890625,24607.73483851336,24057.47243156986,24607.73483851336,2875200.0
2024-11-26,24145.515625,24519.694080446672,24123.50512762078,24321.599604033727,1507600.0
2024-11-27,24145.515625,24519.694080446672,24123.50512762078,24321.599604033727,1507600.0
2024-11-28,24035.4609375,24211.54490041209,23947.41895604396,24167.523909684067,929700.0
2024-11-29,23463.189453125,24035.462366615855,23441.178956452277,24035.462366615855,2146000.0
2024-12-02,23683.29296875,24079.481884584107,23463.18801550883,23463.18801550883,1315000.0
2024-12-03,23859.37890625,23969.431391979935,23683.2949290821,23683.2949290821,1664700.0
2024-12-04,24211.546875,24365.620355113635,23947.42090909091,23947.42090909091,1310900.0
2024-12-05,24167.525390625,24299.58837090164,23881.38893335895,24211.546384050547,882600.0
2024-12-06,24387.62890625,24497.681383263764,24101.492466014217,24167.523952222473,1861800.0
2024-12-09,24519.693359375,24563.71435283887,24211.546405127916,24387.630378983395,1043800.0
2024-12-10,24541.703125,24563.713621076233,24387.629652466367,24519.692628923764,1045200.0
2024-12-11,24827.83984375,25224.02877742686,24541.703391650044,24541.703391650044,4022500.0
2024-12-12,24673.765625,24981.91256411686,24475.67116413916,24827.83909455843,1132700.0
2024-12-13,24519.693359375,24827.840313622084,24409.640875715326,24673.76683649854,687700.0
2024-12-16,24431.650390625,24497.68187816723,24079.482457066442,24475.671382319822,908800.0
2024-12-17,23991.44140625,24431.651340309632,23815.357432626148,24431.651340309632,1186600.0
2024-12-18,23903.3984375,24189.534882884436,23683.29347951197,23991.44042069521,667200.0
2024-12-19,23177.052734375,23837.367627092237,23177.052734375,23837.367627092237,1383000.0
2024-12-20,22472.716796875,23419.168140915768,22450.70630050196,23177.052680812318,1888500.0
2024-12-23,22582.76953125,22692.822014345762,22274.62257858187,22560.75903463085,1456000.0
2024-12-24,22274.62109375,22538.747035573124,22274.62109375,22538.747035573124,981100.0
2024-12-25,22274.62109375,22538.747035573124,22274.62109375,22538.747035573124,981100.0
2024-12-26,22274.62109375,22538.747035573124,22274.62109375,22538.747035573124,981100.0
2024-12-27,22758.8515625,22846.893541465182,22362.662657156674,22362.662657156674,571200.0
2024-12-30,23507.2109375,23507.2109375,22538.74906367041,22758.85403499532,1317600.0
2024-12-31,23507.2109375,23507.2109375,22538.74906367041,22758.85403499532,1317600.0
2025-01-01,23507.2109375,23507.2109375,22538.74906367041,22758.85403499532,1317600.0
2025-01-02,23044.98828125,23529.219171591452,23044.98828125,23353.135211467288,894700.0
2025-01-03,23155.04296875,23331.12694569867,22934.937997564164,23044.990483157082,453800.0
2025-01-06,22714.83203125,23199.062946644863,22714.83203125,23155.04195433624,981400.0
2025-01-07,22714.83203125,22846.89500817587,22516.737565861193,22714.83203125,526200.0
2025-01-08,22340.65234375,22736.841252309114,22340.65234375,22714.83075738916,836400.0
2025-01-09,22274.62109375,22450.705054965416,22252.610598598076,22384.673569509636,594700.0
2025-01-10,22252.611328125,22406.684799239614,22120.548352883903,22274.621823998517,798900.0
2025-01-13,22208.591796875,22428.69677008486,21988.48682366514,22340.654780800916,1550600.0
2025-01-14,22362.6640625,22736.842496616635,22274.62207800197,22626.790015994095,735000.0
2025-01-15,22670.810546875,22670.810546875,22362.663607402912,22362.663607402912,532800.0
2025-01-16,22890.916015625,23044.989488807092,22670.811053936297,22780.86353478065,676500.0
2025-01-17,22978.95703125,23022.97802173132,22824.88356456537,22890.915050287356,538900.0
2025-01-20,22802.875,23221.074444980695,22714.83301158301,23022.97997104247,611500.0
2025-01-21,23000.96875,23155.042224880384,22846.89527511962,22912.92676435407,689600.0
2025-01-22,23265.09375,23397.156723036896,23000.967803926207,23022.978299432358,1068000.0
2025-01-23,23243.083984375,23441.178450150925,23177.052495783028,23265.094480572327,826200.0
2025-01-24,23177.052734375,23331.126209342354,23155.042237951093,23243.084223646725,426400.0
2025-01-27,23177.052734375,23331.126209342354,23155.042237951093,23243.084223646725,426400.0
2025-01-28,23177.052734375,23331.126209342354,23155.042237951093,23243.084223646725,426400.0
2025-01-29,23177.052734375,23331.126209342354,23155.042237951093,23243.084223646725,426400.0
2025-01-30,22802.875,23155.042953667955,22714.83301158301,23155.042953667955,683300.0
2025-01-31,22780.86328125,22802.87377717391,22494.72683423913,22802.87377717391,683500.0
2025-02-03,22956.947265625,22956.947265625,22604.779330581856,22780.863298103428,709200.0
2025-02-04,22780.86328125,23022.978736413042,22736.84228940217,22956.947248641303,376800.0
2025-02-05,22934.9375,23331.12643953935,22758.8535268714,23331.12643953935,583900.0
2025-02-06,22406.68359375,22934.935466294206,22274.62062561395,22934.935466294206,925900.0
2025-02-07,22604.779296875,22868.90524776351,22076.52739509798,22428.69532961599,691800.0
2025-02-10,22186.580078125,22736.842480856278,22186.580078125,22736.842480856278,417400.0
2025-02-11,22076.52734375,22296.632302311813,22054.516847893818,22186.57982303091,660800.0
2025-02-12,22318.642578125,22626.78951707347,22032.506134815703,22626.78951707347,619300.0
2025-02-13,22384.673828125,22384.673828125,22098.53738784415,22318.642341906343,344100.0
2025-02-14,22538.748046875,22538.748046875,22340.653581619263,22340.653581619263,453200.0
2025-02-17,22648.80078125,22648.80078125,22340.653831845237,22538.748299319726,533100.0
2025-02-18,22692.8203125,22868.90427224782,22604.77833262609,22648.799322563045,352400.0
2025-02-19,22626.7890625,22868.90450966683,22516.73658651508,22692.820548090953,728200.0
2025-02-20,22208.591796875,22648.801743294724,22186.581299554015,22626.791245973738,644900.0
2025-02-21,22252.611328125,22362.66380749258,22098.537857010386,22230.600832251483,468400.0
2025-02-24,22186.580078125,22296.632558671256,22098.538093687996,22252.611566452753,379700.0
2025-02-25,21856.423828125,22230.60228238293,21746.37134157855,22164.57079045506,990000.0
2025-02-26,21724.359375,22010.495820668693,21482.243920972644,21812.401358282674,691600.0
2025-02-27,21856.423828125,22428.69675816654,21702.35034695997,21746.37134157855,973900.0
2025-02-28,20865.951171875,21856.42353762856,20777.909183808017,21856.42353762856,2066100.0
2025-03-03,21152.087890625,21350.182366187564,20887.961923208248,20887.961923208248,727100.0
2025-03-04,20315.6875,21218.117822318527,20249.656013001084,21130.075839653306,1785400.0
2025-03-05,20447.751953125,20623.835931192814,20315.68896957414,20359.709964091093,1186700.0
2025-03-06,20689.865234375,20865.94919381649,20535.791769863696,20579.812759724067,1027300.0
2025-03-07,20865.951171875,20931.98266292524,20557.80421364056,20711.87769275778,913500.0
2025-03-10,20998.013671875,20998.013671875,20491.772252112816,20953.992678852203,1178200.0
2025-03-11,21042.033203125,21042.033203125,20337.697363689855,20821.928253301518,1112100.0
2025-03-12,20491.771484375,20887.960406736707,20425.739997314715,20887.960406736707,1057100.0
2025-03-13,20601.82421875,20601.82421875,20271.666779346957,20513.782234909188,1342600.0
2025-03-14,20359.708984375,20535.792953969594,20293.67749577703,20469.761465371623,473200.0
2025-03-17,20183.625,20403.72996183206,20161.614503816796,20359.70896946565,1119500.0
2025-03-18,19809.447265625,20337.699192708333,19677.384283854168,20183.625713975696,1516000.0
2025-03-19,19941.509765625,20073.5727442053,19721.404801324505,19809.446787044704,822100.0
2025-03-20,20161.615234375,20425.741198144104,20007.54175550969,20029.552252490448,586600.0
2025-03-21,19787.4375,20337.699944382646,19787.4375,20249.657953281425,1740200.0
2025-03-24,19259.18359375,19853.466973214287,18840.98417857143,19787.435486607144,1593900.0
2025-03-25,19765.42578125,19787.436277665645,19281.194860105792,19281.194860105792,966900.0
2025-03-26,20205.634765625,20293.676747174566,19765.42485787718,19809.44584865196,1743400.0
2025-03-27,20205.634765625,20315.687242561955,20029.55080252587,20205.634765625,1181800.0
2025-03-28,20205.634765625,20315.687242561955,20029.55080252587,20205.634765625,1181800.0
2025-03-31,20205.634765625,20315.687242561955,20029.55080252587,20205.634765625,1181800.0
2025-04-01,20205.634765625,20315.687242561955,20029.55080252587,20205.634765625,1181800.0
2025-04-02,20205.634765625,20315.687242561955,20029.55080252587,20205.634765625,1181800.0
2025-04-03,20205.634765625,20315.687242561955,20029.55080252587,20205.634765625,1181800.0
2025-04-04,20205.634765625,20315.687242561955,20029.55080252587,20205.634765625,1181800.0
2025-04-07,20205.634765625,20315.687242561955,20029.55080252587,20205.634765625,1181800.0
2025-04-08,19215.1640625,19611.35301224227,18840.985609965635,19369.23754295533,3073300.0
2025-04-09,20051.560546875,20117.59203056394,19237.17224804473,19281.193237170693,3290600.0
2025-04-10,20491.771484375,20777.9079283029,20315.687518880906,20513.78198006176,3388300.0
2025-04-11,20601.82421875,20689.866202590812,20381.71925914797,20491.771738948984,1245500.0
2025-04-14,21834.412109375,21878.433101530998,20843.939785865045,20865.950281943045,4473900.0
2025-04-15,21746.369140625,22164.56854717548,21680.337655380186,21922.453101277835,4223600.0
2025-04-16,21658.328125,22010.496061991867,21504.254652566055,21768.380605309958,3318400.0
2025-04-17,21834.412109375,21834.412109375,21570.28615643901,21702.349132907006,5325400.0
2025-04-18,21834.412109375,21834.412109375,21570.28615643901,21702.349132907006,5325400.0
2025-04-21,21466.552734375,21926.377426543124,21466.552734375,21877.974827367532,6782300.0
2025-04-22,21611.759765625,21635.961064354702,21321.34418086856,21345.545479598262,2911500.0
